merchant_id,business_category,region,country,account_created,account_age_months,pricing_tier,monthly_volume_usd,avg_transaction_size,cross_border_enabled,churn_risk_score,has_premium_support,integration_type,dispute_rate,refund_rate
M37D097CAF129,Gaming,North America,CA,2024-02-01,24,standard,9305.2,44.96,False,0.0681,False,API,0.0144,0.0346
M23C97E9CB935,Food & Delivery,North America,MX,2024-04-01,22,standard,2046.44,14.63,False,0.1355,False,API,0.0144,0.0264
M5D6646AAD9BC,E-commerce,Latin America,CO,2025-01-26,12,standard,7561.05,13.7,False,0.2691,False,API,0.0021,0.0688
M2A34ABD6EBBD,Travel,MEA,ZA,2022-08-10,42,standard,935.94,139.84,False,0.1015,False,SDK,0.0018,0.0431
M9F44E956E3A2,Gaming,Latin America,AR,2024-01-02,25,standard,6957.47,48.84,False,0.1809,False,SDK,0.0026,0.0907
M7DC1C7653AC4,Subscription,North America,US,2025-09-23,4,standard,1034.07,190.5,False,0.3012,False,Hosted,0.0275,0.0207
MC182F930A063,Entertainment,Europe,ES,2021-12-13,50,standard,3536.07,11.02,True,0.1595,False,API,0.0141,0.056
M936A40B7E8EE,Subscription,North America,CA,2022-11-08,39,standard,4226.31,59.11,False,0.1551,False,Hosted,0.0014,0.0436
M0D73A25092E5,Healthcare,North America,US,2025-12-22,1,preferred,19799.72,21.75,False,0.0264,True,Hosted,0.0249,0.049
ME21E4E58AD9A,Travel,Europe,UK,2024-11-27,14,standard,77.68,104.47,True,0.2545,False,Hosted,0.0008,0.0277
MD30960CE77E8,Travel,MEA,SA,2025-12-22,1,standard,750.11,168.06,False,0.097,False,API,0.0535,0.0163
M24917DB15C4E,Education,Asia Pacific,JP,2020-04-22,70,standard,9943.07,32.25,False,0.1067,False,API,0.0134,0.0403
M350DB081A661,Healthcare,North America,MX,2023-11-03,27,standard,653.97,29.23,True,0.0677,False,API,0.013,0.0283
MA486CD07E4AC,E-commerce,Asia Pacific,AU,2022-01-12,49,standard,3025.23,1.21,False,0.0559,False,API,0.0172,0.0574
MCB8DA6767461,Food & Delivery,Asia Pacific,KR,2024-05-01,21,standard,6680.34,151.05,True,0.1987,False,Hosted,0.0459,0.0401
M1E8C391ABFDE,Entertainment,Asia Pacific,AU,2023-03-08,35,standard,8360.9,28.0,True,0.0868,False,SDK,0.0423,0.1101
MA381C2C35C91,Digital Goods,North America,US,2025-02-25,11,standard,1113.13,36.57,False,0.3731,False,Hosted,0.0107,0.0266
MEE26FC66B136,Gaming,Europe,DE,2025-12-22,1,preferred,31327.73,91.62,False,0.1816,True,Plugin,0.0186,0.031
MD542599794C1,Digital Goods,Europe,ES,2024-03-02,23,standard,6007.79,18.32,True,0.1148,False,API,0.0364,0.1899
M697E382CFD25,Subscription,North America,MX,2024-12-27,13,preferred,12733.86,36.8,False,0.1304,True,SDK,0.0094,0.0488
MDDD9DDA6BFAF,Travel,Latin America,CO,2022-02-11,48,standard,219.95,74.87,False,0.0467,False,SDK,0.0076,0.077
M1819932FF5CF,Services,Europe,IT,2019-08-26,78,standard,1060.17,64.37,False,0.3249,False,Hosted,0.0422,0.097
M333AC5D90817,Gaming,Latin America,CL,2023-04-07,34,standard,7405.11,93.15,True,0.1497,False,Hosted,0.0147,0.0328
M86E78499EEB3,Digital Goods,North America,MX,2024-04-01,22,preferred,11039.51,49.09,False,0.0418,True,Plugin,0.0214,0.0039
M6E5025CCC7D6,Entertainment,MEA,AE,2022-08-10,42,standard,162.72,521.93,False,0.199,False,Plugin,0.0012,0.0726
MC3E4035AF2A1,Retail,North America,CA,2020-11-18,63,standard,432.93,17.94,False,0.1483,False,API,0.0176,0.0525
M8929C70F8D71,Subscription,Europe,ES,2025-12-22,1,standard,2457.75,159.73,False,0.1306,False,API,0.0071,0.0837
M32E05616C8ED,Food & Delivery,Asia Pacific,AU,2025-07-25,6,standard,6737.91,97.11,False,0.2729,False,Hosted,0.0696,0.0428
M2596A54CDBB5,E-commerce,North America,CA,2024-10-28,15,standard,1005.7,89.95,True,0.2153,False,Plugin,0.0109,0.103
M41E7637E7B6A,E-commerce,Europe,FR,2025-05-26,8,preferred,13751.91,13.52,True,0.2683,True,SDK,0.0235,0.0475
MBD0CC810B580,Gaming,Europe,NL,2023-09-04,29,standard,4309.92,4.67,False,0.0797,False,Hosted,0.0009,0.0397
M88A839F2F6F1,Food & Delivery,Europe,UK,2025-04-26,9,standard,2056.18,43.41,False,0.1644,False,API,0.0171,0.037
MF8E59F4B2FE7,Education,Asia Pacific,JP,2025-10-23,3,standard,2380.13,12.29,True,0.1711,False,API,0.0294,0.0851
M9978B7063E29,Software/SaaS,Latin America,CL,2017-04-08,107,preferred,56190.22,9.67,False,0.2195,True,API,0.0053,0.1473
M7BC1EC1D9C34,E-commerce,Europe,NL,2025-12-22,1,standard,6264.68,30.83,True,0.4031,False,API,0.0064,0.0275
MD1A21DA7BCA4,E-commerce,North America,CA,2022-06-11,44,standard,9255.62,79.56,False,0.218,False,Hosted,0.0035,0.0432
M211C1E0B83B9,Digital Goods,North America,MX,2024-05-31,20,standard,2389.31,45.24,False,0.1588,False,Hosted,0.1408,0.0341
M0234C510BC6D,Travel,Europe,IT,2024-05-31,20,standard,7095.15,10.88,True,0.287,False,SDK,0.0113,0.0138
MBB1662B7C5F2,Digital Goods,Europe,IT,2025-10-23,3,standard,935.73,3.84,False,0.2909,False,Plugin,0.0172,0.2002
M169779D3852B,Education,North America,MX,2025-03-27,10,standard,2745.52,29.39,False,0.4289,False,API,0.029,0.0378
M12B1E42DC074,Gaming,North America,MX,2021-08-15,54,standard,7385.11,25.34,False,0.0521,False,Hosted,0.0035,0.0383
M3A1DD98341FA,Gaming,MEA,AE,2025-11-22,2,standard,310.85,4.59,True,0.3235,False,API,0.0244,0.0435
M100D9F30CA54,Subscription,North America,CA,2023-12-03,26,standard,573.45,17.02,True,0.2762,False,Plugin,0.0128,0.0394
MD51B416788B6,Healthcare,North America,CA,2025-05-26,8,preferred,19136.84,136.75,False,0.3532,True,API,0.0098,0.1072
M2056D8C1DEC3,Gaming,North America,US,2024-09-28,16,preferred,15584.65,74.49,False,0.1077,True,Plugin,0.004,0.1162
M00A03EC6533C,Services,North America,CA,2025-03-27,10,standard,465.54,143.04,True,0.372,False,SDK,0.0021,0.0992
MF12EE9734E1E,Food & Delivery,Asia Pacific,JP,2025-10-23,3,standard,8379.23,251.94,True,0.077,False,Plugin,0.0394,0.0168
M81B3833E2504,Gaming,Asia Pacific,JP,2025-11-22,2,standard,301.4,151.48,True,0.0749,False,Hosted,0.0066,0.0835
ME2AD76F2326F,Digital Goods,Latin America,BR,2025-11-22,2,standard,1663.23,48.92,False,0.3803,False,Hosted,0.0166,0.1641
MB440509A0106,Retail,Latin America,CO,2023-10-04,28,standard,1321.1,26.08,False,0.0847,False,API,0.0179,0.0378
M1C6A0198177B,Retail,North America,US,2018-04-03,95,preferred,19113.23,63.47,False,0.2072,True,SDK,0.0064,0.0193
M0A87257E5308,Digital Goods,Europe,IT,2025-12-22,1,standard,1078.3,9.9,False,0.1207,False,API,0.0128,0.0107
M71560CE98C82,Software/SaaS,North America,US,2023-07-06,31,standard,1070.92,8.94,False,0.1093,False,Plugin,0.0104,0.0776
M14EA0D5B0CF4,Food & Delivery,Europe,FR,2025-05-26,8,preferred,36588.43,18.48,True,0.1145,True,Hosted,0.0019,0.068
MCA0DAEC69B5A,Food & Delivery,Latin America,AR,2025-05-26,8,standard,100.87,246.8,True,0.2305,False,SDK,0.0221,0.1078
MCDF1E288CA02,Travel,North America,US,2019-10-25,76,standard,4750.99,53.75,False,0.0544,False,SDK,0.0034,0.0584
M8C5F6ECD29A0,Healthcare,Asia Pacific,AU,2021-11-13,51,standard,927.71,340.2,True,0.2294,False,SDK,0.0075,0.1114
M25DB67C56579,Food & Delivery,North America,CA,2022-06-11,44,preferred,27921.61,4.74,False,0.162,True,API,0.0365,0.0344
MEA119A40C159,Healthcare,North America,MX,2021-02-16,60,preferred,10618.99,24.07,False,0.1094,True,API,0.0327,0.0775
M6832A7B24BC0,Entertainment,Asia Pacific,JP,2025-10-23,3,standard,8728.19,19.32,True,0.1635,False,Hosted,0.0116,0.0556
M1145A30FF807,Entertainment,MEA,ZA,2024-10-28,15,standard,4734.3,15.34,True,0.2292,False,Hosted,0.0545,0.0157
M5249EE8E0CFF,E-commerce,Europe,IT,2025-02-25,11,standard,8951.8,24.92,False,0.2709,False,API,0.0015,0.0493
ME45823AFE1E5,Services,Asia Pacific,JP,2025-05-26,8,standard,7617.63,80.0,False,0.0891,False,Hosted,0.0074,0.0179
MDD28E5063503,Travel,Europe,NL,2025-04-26,9,preferred,29877.23,20.27,True,0.0702,True,SDK,0.0026,0.0056
M2D969E2CEE8C,Gaming,Europe,UK,2024-12-27,13,preferred,14139.76,20.17,True,0.211,True,Hosted,0.0042,0.0701
M4B4EDC2630FE,Healthcare,MEA,ZA,2020-12-18,62,standard,3042.94,25.71,False,0.1176,False,SDK,0.02,0.0532
M06D5AE105EA1,Travel,North America,MX,2025-04-26,9,preferred,10219.67,21.21,False,0.0689,True,Hosted,0.0016,0.0619
MFEA9C11C4AD9,Services,North America,US,2023-07-06,31,standard,7247.39,34.86,False,0.0533,False,SDK,0.0999,0.0193
M4AECFBE5D21E,Software/SaaS,North America,MX,2021-06-16,56,standard,1916.92,44.3,False,0.1057,False,API,0.0022,0.0281
MCD3AFEF9B8B8,Education,North America,US,2023-06-06,32,standard,1183.46,24.77,True,0.1929,False,Hosted,0.0012,0.0358
MDB116B39F7A3,Subscription,Asia Pacific,KR,2025-12-22,1,standard,1992.03,38.24,False,0.3461,False,Hosted,0.0109,0.068
M1368BA1AB6ED,Services,Europe,UK,2023-08-05,30,standard,8068.99,44.18,False,0.0293,False,SDK,0.0159,0.0855
M3323FE11E959,Entertainment,North America,MX,2024-05-01,21,standard,401.44,67.99,False,0.2535,False,SDK,0.0085,0.0047
M05A70454516E,Retail,North America,US,2025-01-26,12,standard,3208.41,52.67,True,0.3332,False,SDK,0.0366,0.0478
M01894D6F0484,Retail,Europe,UK,2024-10-28,15,standard,185.87,39.04,False,0.3377,False,SDK,0.0054,0.0396
MF3D9DE86462C,Retail,Asia Pacific,SG,2025-07-25,6,standard,4949.4,50.11,True,0.2194,False,Plugin,0.0017,0.2723
M02E656ADEE09,Retail,Europe,FR,2021-04-17,58,standard,7579.17,55.28,True,0.08,False,Plugin,0.0249,0.0246
M5938B4D05413,Software/SaaS,Europe,NL,2014-12-20,135,standard,1325.88,22.76,False,0.2702,False,API,0.036,0.0461
MB5C01503041B,Education,North America,MX,2024-07-30,18,preferred,32189.04,38.08,False,0.276,True,API,0.0335,0.0073
MB0DF2270BE9C,Services,Asia Pacific,JP,2024-06-30,19,standard,2887.13,16.64,True,0.0712,False,SDK,0.0054,0.0464
M13111C20AEE5,Services,North America,CA,2025-04-26,9,standard,9444.99,130.66,False,0.1391,False,Plugin,0.0387,0.0365
MD2A27E83D429,Software/SaaS,North America,MX,2023-06-06,32,standard,5842.89,25.39,False,0.2081,False,API,0.0186,0.0426
M598920E11D1E,Services,North America,US,2024-02-01,24,standard,4861.9,35.08,False,0.0471,False,API,0.015,0.1028
M934B535800B1,Software/SaaS,Asia Pacific,SG,2025-12-22,1,standard,5858.01,116.92,False,0.0994,False,API,0.0024,0.0405
M04048AECA2C0,Healthcare,Asia Pacific,AU,2025-08-24,5,standard,5202.4,4.06,False,0.3628,False,Plugin,0.0239,0.0501
M8CA8DA41FE1E,Entertainment,North America,MX,2025-04-26,9,standard,815.78,27.64,True,0.1652,False,SDK,0.0159,0.0244
M443DEC3062D0,Services,MEA,ZA,2018-12-29,86,standard,2182.2,14.19,False,0.0583,False,SDK,0.0146,0.0382
M01EEE509EE2F,E-commerce,North America,MX,2020-06-21,68,standard,1627.77,26.43,False,0.3004,False,API,0.0004,0.0759
MEFDF562CE2FB,Software/SaaS,North America,CA,2024-01-02,25,preferred,16964.2,14.49,True,0.0288,True,Plugin,0.0184,0.0496
M4AE67A7DD7E4,Entertainment,Latin America,CO,2024-02-01,24,standard,2463.8,15.68,False,0.2007,False,Hosted,0.0514,0.068
M6CD9313ED34E,Education,North America,CA,2023-08-05,30,standard,6358.85,7.23,True,0.1361,False,API,0.0192,0.0183
M329E6581EFBC,E-commerce,Europe,DE,2024-07-30,18,standard,3043.46,8.67,False,0.144,False,API,0.0238,0.0652
M2A8A812400DF,Gaming,North America,US,2024-01-02,25,standard,193.03,16.85,True,0.1909,False,SDK,0.0011,0.0704
M3E6260B81898,Gaming,North America,CA,2024-06-30,19,standard,6129.71,7.86,True,0.4083,False,Plugin,0.0003,0.0503
ME0F7A4D0EF9B,Entertainment,Latin America,CL,2022-06-11,44,preferred,36422.67,23.2,False,0.0778,True,SDK,0.0005,0.0254
M653AC11CA60B,Healthcare,North America,US,2024-05-31,20,standard,442.74,15.94,True,0.0423,False,Hosted,0.0407,0.1228
MB0B79DA57B95,Digital Goods,North America,US,2022-12-08,38,preferred,12340.94,14.15,False,0.0826,True,SDK,0.0278,0.0438
M3DD9424294B0,Retail,Asia Pacific,KR,2022-04-12,46,enterprise,227524.99,21.06,False,0.2053,True,Hosted,0.0262,0.071
MB166B57D1953,E-commerce,Asia Pacific,KR,2024-06-30,19,preferred,40106.57,87.37,False,0.3154,True,SDK,0.0037,0.0259
M295235109799,Digital Goods,MEA,SA,2023-07-06,31,preferred,18690.74,22.47,False,0.0974,True,API,0.009,0.1212
M487D4C6A3244,Digital Goods,Europe,DE,2025-09-23,4,standard,8218.14,34.83,False,0.1578,False,Plugin,0.0012,0.1232
MD4DD111A4FD9,E-commerce,Europe,DE,2025-09-23,4,standard,3013.73,39.73,False,0.4539,False,SDK,0.0355,0.0249
MB6E32320FA6B,Food & Delivery,North America,CA,2024-09-28,16,standard,132.34,109.71,False,0.1879,False,SDK,0.0021,0.0313
M1A3F91FEAD97,Subscription,Asia Pacific,KR,2023-08-05,30,standard,1012.51,315.42,False,0.1307,False,Hosted,0.0056,0.0643
M90AEF91F0D9E,Healthcare,North America,US,2021-01-17,61,standard,9749.64,8.75,False,0.0048,False,API,0.0474,0.1045
M3147DA8AB4A0,Services,Asia Pacific,JP,2023-09-04,29,preferred,67113.25,79.99,False,0.2483,True,SDK,0.0294,0.0211
M10907813B97E,Gaming,Asia Pacific,AU,2025-11-22,2,preferred,13964.45,34.36,True,0.2144,True,Hosted,0.0039,0.107
M758A06618C69,Digital Goods,North America,CA,2025-09-23,4,standard,6921.02,96.49,False,0.2942,False,API,0.0102,0.0346
MDF1F1D20EE86,Healthcare,Latin America,CL,2025-03-27,10,preferred,53202.26,32.34,False,0.2407,True,SDK,0.0059,0.0219
MBE6C7B094F88,Software/SaaS,Europe,DE,2025-12-22,1,preferred,20665.54,76.3,True,0.3431,True,Plugin,0.0103,0.0127
M243FACB29564,Entertainment,Europe,UK,2022-08-10,42,standard,7976.32,22.61,True,0.1178,False,Hosted,0.0109,0.1052
MA07C2F3B3B90,Food & Delivery,North America,CA,2025-02-25,11,standard,539.79,9.07,False,0.2804,False,SDK,0.0013,0.0495
MD5E2C0ADAD50,Entertainment,North America,US,2024-05-01,21,preferred,11286.45,13.92,False,0.0961,True,Plugin,0.0025,0.1471
M635440AFDFC3,Food & Delivery,North America,US,2025-02-25,11,standard,161.95,8.5,True,0.1916,False,SDK,0.0282,0.0862
MCE6C92303F38,Services,Europe,FR,2024-02-01,24,standard,1277.71,221.24,True,0.0886,False,API,0.0304,0.0455
M38651C4450F8,Digital Goods,North America,CA,2023-05-07,33,standard,853.91,30.39,True,0.2178,False,SDK,0.0284,0.0639
MC2BA1BC54B23,E-commerce,Europe,FR,2019-04-28,82,standard,1917.74,18.71,True,0.2773,False,API,0.0182,0.0416
MF6C79F4AF478,Retail,MEA,ZA,2025-07-25,6,preferred,31388.33,195.83,True,0.2599,True,API,0.0013,0.0279
MD6288499D008,Entertainment,Europe,ES,2025-04-26,9,standard,5150.17,46.34,True,0.2799,False,API,0.0076,0.0212
M2D3ACD3E240C,Healthcare,North America,MX,2025-01-26,12,preferred,30779.31,23.08,True,0.3747,True,Plugin,0.0109,0.0317
M04AD5632029C,Entertainment,Asia Pacific,AU,2025-12-22,1,standard,1384.44,67.64,False,0.2914,False,Plugin,0.0175,0.018
M4CB811134B9D,Digital Goods,North America,MX,2024-12-27,13,preferred,50758.37,5.09,False,0.1559,True,Hosted,0.0049,0.0089
MBBAA9D6A1445,Healthcare,MEA,ZA,2022-01-12,49,standard,2626.37,80.77,False,0.1788,False,Plugin,0.0047,0.0099
M0233F3BB964C,Education,Asia Pacific,KR,2024-05-01,21,standard,7751.66,2.9,True,0.0355,False,Hosted,0.0003,0.0463
M26505E049466,Subscription,North America,US,2023-06-06,32,standard,4871.01,34.24,False,0.0662,False,Plugin,0.0217,0.0133
MCCBD8CA962B8,Retail,North America,US,2025-06-25,7,standard,446.93,33.19,True,0.2686,False,Hosted,0.002,0.0483
M66E8BA8216A1,Food & Delivery,Asia Pacific,AU,2024-10-28,15,preferred,15254.71,394.98,True,0.1089,True,Hosted,0.0156,0.1014
MEB76C035D5D0,Entertainment,North America,US,2022-08-10,42,standard,5886.88,53.14,False,0.1211,False,Hosted,0.0202,0.0165
M53ED35C74A2E,Subscription,Europe,ES,2022-08-10,42,standard,542.5,32.34,True,0.0586,False,Plugin,0.0065,0.0825
M2B8EBA3CB0D0,Healthcare,Europe,IT,2023-09-04,29,standard,4379.7,16.99,True,0.0657,False,SDK,0.0027,0.0675
M51DE85DDD068,Education,Europe,IT,2025-03-27,10,standard,896.53,13.89,False,0.4456,False,SDK,0.0154,0.0819
MCD0F74B5955D,E-commerce,Europe,IT,2022-09-09,41,preferred,23729.31,32.02,False,0.3006,True,SDK,0.0092,0.0079
MA376033F78E1,Subscription,North America,CA,2024-12-27,13,standard,4539.42,78.96,False,0.1151,False,Hosted,0.0132,0.0543
M743394BEFF4B,Software/SaaS,Latin America,AR,2025-11-22,2,standard,273.38,162.48,False,0.6099,False,SDK,0.0565,0.0284
M074177D3EB63,Travel,Latin America,BR,2022-10-09,40,standard,7856.05,9.64,False,0.0641,False,Hosted,0.0028,0.0266
M95F8D9901CA8,Software/SaaS,North America,CA,2024-11-27,14,standard,2409.23,14.83,True,0.1136,False,Plugin,0.0002,0.1245
MCD0CBCC668FE,Travel,North America,US,2024-11-27,14,standard,4131.83,5.98,False,0.1775,False,Plugin,0.0206,0.011
M6150CCC6069B,Services,Asia Pacific,JP,2025-12-22,1,preferred,17259.55,20.0,False,0.4456,True,API,0.0038,0.0509
MFE40FB944EE7,Digital Goods,North America,CA,2024-05-01,21,standard,1999.45,64.62,True,0.1049,False,API,0.0096,0.042
MCC7E2B878868,Travel,Europe,DE,2023-03-08,35,standard,1027.05,63.99,True,0.1702,False,Hosted,0.004,0.049
M966715015249,Food & Delivery,Europe,DE,2025-05-26,8,standard,29.66,39.27,True,0.0806,False,Plugin,0.0204,0.1093
MDC16622DDC76,Travel,North America,US,2025-04-26,9,standard,2328.05,57.47,True,0.2891,False,SDK,0.0184,0.0228
M0F46C64B74A6,Software/SaaS,MEA,NG,2024-07-30,18,standard,5167.46,55.55,False,0.2886,False,API,0.0019,0.0907
MD6BCB486F72A,Education,Europe,ES,2025-10-23,3,standard,830.79,10.18,False,0.21,False,API,0.0125,0.0559
M716E1B8C6CD1,Subscription,Europe,DE,2025-10-23,3,standard,1423.98,4.6,True,0.448,False,Hosted,0.0173,0.0387
M80537A945C7A,Services,Europe,DE,2025-05-26,8,standard,1564.26,70.09,False,0.4186,False,API,0.0042,0.0532
MAE1EAA32D10B,Education,North America,US,2025-06-25,7,standard,4756.63,84.96,False,0.3442,False,SDK,0.0137,0.1219
MFA2431BF9D65,Gaming,North America,MX,2025-12-22,1,standard,5786.83,55.79,True,0.0305,False,API,0.0059,0.1311
M5B8E4FD39D97,Entertainment,North America,CA,2025-04-26,9,standard,235.03,69.11,False,0.1831,False,API,0.0257,0.0776
MC3614206A443,E-commerce,North America,MX,2025-12-22,1,standard,6127.42,5.39,False,0.2878,False,Plugin,0.0374,0.0303
M43351F7BF9A2,Travel,Asia Pacific,JP,2025-12-22,1,standard,2780.93,38.38,False,0.1701,False,Plugin,0.0109,0.0289
M1177967C7957,Healthcare,Europe,IT,2025-11-22,2,standard,1062.39,31.68,False,0.1058,False,Plugin,0.0121,0.1687
M98E6F1720902,Food & Delivery,North America,US,2025-04-26,9,standard,409.72,59.12,False,0.2536,False,SDK,0.0704,0.059
M47810F956E3D,Healthcare,Europe,FR,2023-06-06,32,standard,692.23,46.64,True,0.0616,False,Hosted,0.0065,0.0383
M5F6371C91261,Travel,North America,MX,2025-11-22,2,standard,1123.39,25.28,True,0.4726,False,Plugin,0.0003,0.0466
M229754D77991,Education,North America,CA,2025-12-22,1,standard,2928.55,5.97,False,0.1725,False,Plugin,0.0292,0.0511
M16026D60FF9B,E-commerce,North America,CA,2025-10-23,3,preferred,10185.18,70.01,False,0.3063,True,Hosted,0.022,0.0975
M130F1A8E9E10,Healthcare,Europe,IT,2024-05-31,20,standard,690.93,11.09,False,0.1905,False,Plugin,0.0252,0.0449
ME069EA4C9C23,Retail,MEA,ZA,2018-09-30,89,preferred,38791.68,12.52,False,0.0477,True,API,0.011,0.0403
M3DE568F8597B,Retail,North America,CA,2024-10-28,15,standard,2521.39,25.36,False,0.0398,False,Plugin,0.0056,0.054
M40B5F25A2285,Education,North America,CA,2024-05-31,20,standard,1608.07,8.24,False,0.4584,False,API,0.009,0.0603
M46A558D97954,Software/SaaS,North America,CA,2025-08-24,5,standard,1422.94,7.47,True,0.3719,False,API,0.0052,0.1525
M2B45C629E577,Digital Goods,Europe,ES,2025-04-26,9,standard,593.12,6.74,False,0.411,False,API,0.0044,0.0702
MFFEDF5BE3A86,Travel,Latin America,AR,2025-04-26,9,standard,346.21,131.53,False,0.413,False,Plugin,0.0263,0.0697
MD827F12E35EA,Travel,Asia Pacific,SG,2024-05-31,20,standard,1463.85,20.2,False,0.0686,False,SDK,0.0273,0.0475
ME6C2DC3DEE4A,Subscription,Asia Pacific,AU,2025-03-27,10,standard,2780.3,24.53,False,0.1814,False,SDK,0.0099,0.0664
M2D2CA7EEDF73,Healthcare,Europe,UK,2025-09-23,4,standard,1908.02,25.46,True,0.2646,False,Plugin,0.0068,0.044
MF976B57BB9DD,E-commerce,North America,CA,2023-01-07,37,preferred,14767.55,52.82,False,0.0459,True,API,0.0682,0.0424
M6211080FA899,Education,Europe,DE,2024-06-30,19,standard,2988.58,275.9,False,0.0986,False,Plugin,0.039,0.1301
ME58AEA67B01F,Subscription,Europe,FR,2025-09-23,4,standard,2751.69,94.55,False,0.0779,False,Plugin,0.0077,0.0656
MF516DFB84B90,Travel,MEA,AE,2022-04-12,46,preferred,14783.95,14.85,False,0.0583,True,Hosted,0.012,0.0425
M49C0B9D84C2A,Retail,Asia Pacific,JP,2024-12-27,13,standard,220.2,36.03,True,0.1018,False,Plugin,0.0243,0.148
M046DDF96C233,Digital Goods,North America,CA,2025-11-22,2,standard,720.67,11.22,True,0.381,False,Hosted,0.0302,0.0691
M69DAFE8B5806,Education,Europe,IT,2025-08-24,5,standard,1124.95,20.75,False,0.3603,False,SDK,0.0061,0.0304
MF3AC63C91272,Gaming,North America,US,2024-06-30,19,standard,259.81,42.51,True,0.1382,False,Plugin,0.0204,0.0583
MDB9EEB7E6788,Services,Asia Pacific,SG,2024-12-27,13,standard,1482.12,33.71,False,0.2488,False,Hosted,0.0251,0.011
M88BFCF02E7F5,Services,North America,MX,2023-03-08,35,standard,78.19,25.18,False,0.0798,False,API,0.0096,0.0116
M778609DB5DC7,Services,Asia Pacific,AU,2025-11-22,2,preferred,21832.4,160.39,False,0.1052,True,API,0.025,0.0172
M68D309812548,Digital Goods,Asia Pacific,AU,2024-10-28,15,standard,1033.7,18.22,True,0.3252,False,API,0.0127,0.0533
M426F990B332E,Travel,Europe,UK,2016-06-12,117,standard,5606.09,118.96,False,0.0955,False,API,0.0533,0.011
MA11F9E533F28,Healthcare,North America,CA,2022-07-11,43,standard,4279.26,25.93,False,0.1431,False,API,0.0116,0.0302
MA70DC40477BC,Healthcare,Europe,FR,2025-07-25,6,standard,3177.91,37.52,False,0.3793,False,API,0.0156,0.0748
M761C7920F470,Digital Goods,North America,US,2022-11-08,39,standard,7383.55,31.5,True,0.1818,False,API,0.0056,0.0714
M228BBC2F87CA,Digital Goods,North America,CA,2025-09-23,4,preferred,17965.96,29.87,False,0.1943,True,Hosted,0.0328,0.0458
M149815EB972B,Entertainment,North America,MX,2022-09-09,41,standard,2637.18,34.09,True,0.1292,False,SDK,0.0351,0.0294
MD5E2FBEF30A4,Digital Goods,Europe,IT,2025-02-25,11,preferred,25590.2,13.42,True,0.1274,True,API,0.0132,0.035
M6C97CD07663B,Entertainment,North America,CA,2019-09-25,77,preferred,57293.38,11.06,False,0.0329,True,SDK,0.0154,0.0184
MF1E2B2C9255D,Education,North America,MX,2024-08-29,17,standard,3063.99,31.85,False,0.04,False,Hosted,0.024,0.0297
M03255088ED63,Entertainment,North America,US,2025-05-26,8,standard,657.45,24.24,True,0.2494,False,Plugin,0.0057,0.1617
MFD69DBE29F15,Retail,Europe,FR,2025-01-26,12,standard,8486.49,24.87,True,0.2783,False,Hosted,0.0058,0.2107
MBE53D253D6BC,Digital Goods,Asia Pacific,KR,2024-08-29,17,standard,488.17,32.75,False,0.1718,False,SDK,0.0139,0.0825
M619205DA514E,Food & Delivery,North America,US,2025-03-27,10,preferred,12112.08,17.52,False,0.1746,True,SDK,0.0514,0.0551
M273448411DF1,Digital Goods,Asia Pacific,KR,2025-08-24,5,standard,1051.18,18.25,False,0.2425,False,SDK,0.0018,0.0184
ME77DBAF67592,Entertainment,North America,US,2020-06-21,68,preferred,18581.74,185.65,True,0.1469,True,API,0.0246,0.0489
MF7E0B9565406,Software/SaaS,North America,CA,2025-04-26,9,preferred,13239.43,10.53,False,0.31,True,Hosted,0.0167,0.0295
M7E3B7A5BAFCB,Entertainment,Europe,IT,2024-10-28,15,standard,1932.39,16.61,False,0.1338,False,API,0.029,0.0631
M7B4773C039D5,Retail,Europe,NL,2025-06-25,7,preferred,22325.37,2.03,True,0.235,True,Hosted,0.0239,0.1008
MA3EB043E7BF7,Services,North America,MX,2025-04-26,9,standard,3818.93,10.19,True,0.1804,False,API,0.0195,0.0235
M806FEC5AF7F5,Services,Europe,IT,2025-10-23,3,standard,8693.52,49.72,False,0.3047,False,Hosted,0.0056,0.0182
MB6CDA17ABB96,Digital Goods,Latin America,CL,2022-09-09,41,standard,1214.98,9.6,False,0.0748,False,Hosted,0.0394,0.0232
M35936504A37D,Healthcare,Asia Pacific,KR,2024-03-02,23,standard,484.41,86.22,True,0.0801,False,API,0.0785,0.1545
M43E4E6A6F341,Healthcare,North America,MX,2024-07-30,18,standard,1440.7,242.29,False,0.1215,False,SDK,0.0072,0.0396
MC8DFECE5CC68,Food & Delivery,Latin America,AR,2023-10-04,28,standard,5900.84,5.93,False,0.1084,False,Plugin,0.0288,0.0976
M2321994D85D6,Travel,Europe,UK,2022-06-11,44,preferred,34526.59,17.09,False,0.1101,True,API,0.0338,0.1681
M7CC532D783A7,Travel,Asia Pacific,KR,2023-05-07,33,standard,1196.94,16.24,False,0.0292,False,Plugin,0.0033,0.0105
MF52854CC99AE,Subscription,Latin America,AR,2023-03-08,35,standard,8788.78,30.12,True,0.0593,False,SDK,0.1383,0.0543
M81B073DE9370,Retail,North America,US,2025-11-22,2,standard,2176.69,135.1,False,0.0997,False,API,0.0032,0.0201
M777669AF68DB,Healthcare,Europe,DE,2025-02-25,11,standard,1045.0,9.13,False,0.0946,False,Plugin,0.0185,0.087
