date,business_category,region,transaction_count,total_volume,avg_transaction_size,total_fees,cross_border_count,take_rate,cross_border_ratio
2024-05-13,Travel,Europe,5,224.89000000000001,44.978,8.76,1,0.038952376717506336,0.2
2024-05-13,Travel,Latin America,4,147.05,36.7625,4.58,0,0.031145868752125126,0.0
2024-05-13,Travel,MEA,2,104.71000000000001,52.355000000000004,4.64,1,0.04431286410084996,0.5
2024-05-13,Travel,North America,4,197.13000000000002,49.282500000000006,6.13,0,0.031096230913610304,0.0
2024-05-14,Digital Goods,Asia Pacific,3,227.75,75.91666666666667,10.010000000000002,3,0.0439517014270033,1.0
2024-05-14,Digital Goods,Europe,2,49.42,24.71,2.7199999999999998,1,0.05503844597329016,0.5
2024-05-14,Digital Goods,Latin America,1,28.71,28.71,1.02,0,0.035527690700104496,0.0
2024-05-14,Digital Goods,North America,4,1624.4,406.1,42.03,1,0.025874168923910368,0.25
2024-05-14,E-commerce,Asia Pacific,3,351.0,117.0,9.67,0,0.02754985754985755,0.0
2024-05-14,E-commerce,Europe,5,205.92999999999998,41.18599999999999,7.16,1,0.03476909629485748,0.2
2024-05-14,E-commerce,Latin America,1,24.27,24.27,0.91,0,0.03749484960857025,0.0
2024-05-14,E-commerce,North America,3,296.21000000000004,98.73666666666668,9.2,1,0.031059045947132095,0.3333333333333333
2024-05-14,Education,Europe,4,67.63,16.9075,2.99,0,0.04421114889841787,0.0
2024-05-14,Education,North America,5,197.21,39.442,6.62,0,0.033568277470716494,0.0
2024-05-14,Entertainment,Asia Pacific,3,137.6,45.86666666666667,4.14,0,0.03008720930232558,0.0
2024-05-14,Entertainment,Europe,2,58.6,29.3,2.09,0,0.0356655290102389,0.0
2024-05-14,Entertainment,Latin America,2,309.72,154.86,7.42,0,0.023957122562314345,0.0
2024-05-14,Entertainment,North America,2,41.0,20.5,1.6300000000000001,0,0.03975609756097561,0.0
2024-05-14,Food & Delivery,Asia Pacific,2,57.28,28.64,2.19,0,0.03823324022346369,0.0
2024-05-14,Food & Delivery,Europe,5,77.25,15.45,3.91,1,0.05061488673139159,0.2
2024-05-14,Food & Delivery,Latin America,1,21.24,21.24,0.83,0,0.039077212806026364,0.0
2024-05-14,Food & Delivery,MEA,2,65.72,32.86,2.24,0,0.034083992696287285,0.0
2024-05-14,Food & Delivery,North America,4,289.65,72.4125,8.17,0,0.028206456067667876,0.0
2024-05-14,Gaming,Asia Pacific,3,401.04,133.68,10.92,0,0.027229204069419508,0.0
2024-05-14,Gaming,Europe,3,193.70999999999998,64.57,5.74,0,0.029631924010118223,0.0
2024-05-14,Gaming,North America,4,346.78,86.695,10.26,0,0.029586481342637985,0.0
2024-05-14,Healthcare,Asia Pacific,2,587.1999999999999,293.59999999999997,17.35,0,0.029547002724795646,0.0
2024-05-14,Healthcare,Europe,8,578.6700000000001,72.33375000000001,18.11,0,0.03129590267337169,0.0
2024-05-14,Healthcare,Latin America,1,23.66,23.66,0.89,0,0.03761622992392223,0.0
2024-05-14,Healthcare,MEA,2,55.94,27.97,2.22,0,0.03968537718984627,0.0
2024-05-14,Healthcare,North America,9,826.92,91.88,21.29,0,0.025746142311227203,0.0
2024-05-14,Retail,Asia Pacific,2,38.53,19.265,1.48,0,0.03841162730339995,0.0
2024-05-14,Retail,Europe,3,415.71000000000004,138.57000000000002,10.48,0,0.02520988188881672,0.0
2024-05-14,Retail,North America,4,261.74,65.435,8.73,0,0.033353709788339576,0.0
2024-05-14,Services,Asia Pacific,3,140.54,46.846666666666664,4.8,0,0.03415397751529814,0.0
2024-05-14,Services,Europe,4,348.55,87.1375,10.989999999999998,0,0.031530626882800165,0.0
2024-05-14,Services,Latin America,4,600.99,150.2475,16.23,0,0.027005441022313184,0.0
2024-05-14,Services,North America,3,333.64,111.21333333333332,13.37,2,0.04007313271789953,0.6666666666666666
2024-05-14,Software/SaaS,Asia Pacific,1,12.87,12.87,0.81,1,0.06293706293706294,1.0
2024-05-14,Software/SaaS,Europe,4,164.58,41.145,5.0,0,0.030380362133916632,0.0
2024-05-14,Software/SaaS,Latin America,1,72.11,72.11,3.18,1,0.04409929274719179,1.0
2024-05-14,Software/SaaS,North America,3,156.04,52.01333333333333,5.38,0,0.03447833888746475,0.0
2024-05-14,Subscription,Asia Pacific,1,68.0,68.0,2.27,0,0.033382352941176474,0.0
2024-05-14,Subscription,Latin America,1,12.51,12.51,0.66,0,0.052757793764988015,0.0
2024-05-14,Subscription,MEA,1,58.15,58.15,1.75,0,0.03009458297506449,0.0
2024-05-14,Subscription,North America,6,917.34,152.89000000000001,24.74,0,0.0269692807465062,0.0
2024-05-14,Travel,Asia Pacific,4,731.0699999999999,182.76749999999998,19.479999999999997,0,0.026645875223986756,0.0
2024-05-14,Travel,Europe,5,538.76,107.752,19.14,2,0.03552602271883585,0.4
2024-05-14,Travel,Latin America,2,59.99,29.995,2.16,0,0.036006001000166696,0.0
2024-05-15,Digital Goods,Asia Pacific,3,59.46,19.82,2.39,0,0.040195089135553315,0.0
2024-05-15,Digital Goods,Europe,4,82.22,20.555,3.36,0,0.04086596935052299,0.0
2024-05-15,Digital Goods,North America,5,469.03999999999996,93.80799999999999,13.14,0,0.028014668258570703,0.0
2024-05-15,E-commerce,Asia Pacific,4,251.07999999999998,62.769999999999996,8.32,0,0.03313684881312729,0.0
2024-05-15,E-commerce,Europe,4,212.52999999999997,53.13249999999999,6.890000000000001,1,0.03241895261845387,0.25
2024-05-15,E-commerce,North America,3,92.39,30.796666666666667,3.21,0,0.034744019915575276,0.0
2024-05-15,Education,Asia Pacific,3,108.75,36.25,3.9299999999999997,0,0.036137931034482755,0.0
2024-05-15,Education,Europe,3,126.29,42.09666666666667,6.0600000000000005,1,0.04798479689603294,0.3333333333333333
2024-05-15,Education,North America,3,76.96000000000001,25.653333333333336,2.8200000000000003,0,0.036642411642411644,0.0
2024-05-15,Entertainment,Asia Pacific,5,278.41,55.682,8.65,2,0.03106928630437125,0.4
2024-05-15,Entertainment,Europe,2,36.65,18.325,1.54,0,0.04201909959072306,0.0
2024-05-15,Entertainment,Latin America,3,204.39,68.13,5.4,0,0.026420079260237785,0.0
2024-05-15,Entertainment,MEA,1,30.14,30.14,1.05,0,0.03483742534837425,0.0
2024-05-15,Entertainment,North America,5,182.31,36.462,6.21,0,0.034062859963797924,0.0
2024-05-15,Food & Delivery,Asia Pacific,4,242.07999999999998,60.519999999999996,7.31,0,0.030196629213483147,0.0
2024-05-15,Food & Delivery,Europe,2,53.33,26.665,1.93,0,0.03618976186011626,0.0
2024-05-15,Food & Delivery,Latin America,2,376.24,188.12,10.27,0,0.02729640654901127,0.0
2024-05-15,Food & Delivery,North America,2,389.40999999999997,194.70499999999998,10.35,0,0.026578670296088958,0.0
2024-05-15,Gaming,Asia Pacific,1,12.47,12.47,0.57,0,0.04570970328789093,0.0
2024-05-15,Gaming,Europe,8,366.11,45.76375,13.1,2,0.03578159569528284,0.25
2024-05-15,Gaming,Latin America,2,116.85,58.425,3.52,0,0.030124090714591358,0.0
2024-05-15,Gaming,MEA,1,183.75,183.75,4.89,0,0.026612244897959183,0.0
2024-05-15,Gaming,North America,3,262.97,87.65666666666668,8.04,0,0.030573829714416086,0.0
2024-05-15,Healthcare,Asia Pacific,1,118.51,118.51,3.74,0,0.03155851826850055,0.0
2024-05-15,Healthcare,North America,5,332.4,66.47999999999999,9.27,0,0.02788808664259928,0.0
2024-05-15,Retail,Asia Pacific,7,192.51999999999998,27.502857142857142,6.88,0,0.03573654685227509,0.0
2024-05-15,Retail,Europe,3,153.16000000000003,51.05333333333334,5.3500000000000005,1,0.0349307913293288,0.3333333333333333
2024-05-15,Retail,MEA,1,38.37,38.37,1.26,0,0.0328381548084441,0.0
2024-05-15,Retail,North America,7,347.03,49.575714285714284,11.76,2,0.03388756015330087,0.2857142857142857
2024-05-15,Services,Asia Pacific,2,141.65,70.825,4.62,0,0.03261560183551006,0.0
2024-05-15,Services,Europe,4,181.12,45.28,5.279999999999999,0,0.029151943462897522,0.0
2024-05-15,Services,Latin America,2,93.68,46.84,2.94,0,0.031383432963279244,0.0
2024-05-15,Services,North America,7,537.9499999999999,76.85,17.36,2,0.032270657124268055,0.2857142857142857
2024-05-15,Software/SaaS,Asia Pacific,2,98.47,49.235,3.0599999999999996,0,0.03107545445313293,0.0
2024-05-15,Software/SaaS,Europe,6,245.06,40.843333333333334,7.35,0,0.029992654860034277,0.0
2024-05-15,Software/SaaS,Latin America,1,43.49,43.49,1.39,0,0.0319613704299839,0.0
2024-05-15,Software/SaaS,MEA,1,3.37,3.37,0.38,0,0.11275964391691394,0.0
2024-05-15,Software/SaaS,North America,4,376.52,94.13,11.16,0,0.0296398597684054,0.0
2024-05-15,Subscription,Asia Pacific,1,5.7,5.7,0.44,0,0.07719298245614035,0.0
2024-05-15,Subscription,Europe,4,139.44,34.86,5.0600000000000005,1,0.03628800917957545,0.25
2024-05-15,Subscription,North America,7,193.18,27.59714285714286,7.790000000000001,1,0.040325085412568594,0.14285714285714285
2024-05-15,Travel,Asia Pacific,1,35.65,35.65,1.19,0,0.03338008415147265,0.0
2024-05-15,Travel,Europe,6,264.94,44.156666666666666,9.15,1,0.034536121385974186,0.16666666666666666
2024-05-15,Travel,Latin America,2,62.3,31.15,1.99,0,0.0319422150882825,0.0
2024-05-15,Travel,North America,3,213.92000000000002,71.30666666666667,6.57,0,0.030712415856394913,0.0
2024-05-16,Digital Goods,Asia Pacific,3,223.65,74.55,7.210000000000001,0,0.032237871674491395,0.0
2024-05-16,Digital Goods,Europe,3,46.28,15.426666666666668,2.37,1,0.05121002592912705,0.3333333333333333
2024-05-16,Digital Goods,North America,2,109.22,54.61,4.24,1,0.038820728804248306,0.5
2024-05-16,E-commerce,Asia Pacific,1,59.26,59.26,2.02,0,0.03408707391157611,0.0
2024-05-16,E-commerce,Europe,4,334.45,83.6125,10.030000000000001,1,0.02998953505755719,0.25
2024-05-16,E-commerce,North America,5,411.99,82.398,15.24,2,0.036991189106531715,0.4
2024-05-16,Education,Asia Pacific,2,347.1,173.55,9.94,0,0.028637280322673576,0.0
2024-05-16,Education,North America,6,268.02,44.669999999999995,8.55,0,0.031900604432505045,0.0
2024-05-16,Entertainment,Asia Pacific,6,190.6,31.766666666666666,6.05,0,0.03174186778593914,0.0
2024-05-16,Entertainment,Latin America,3,272.02,90.67333333333333,7.48,0,0.027497978089846338,0.0
2024-05-16,Entertainment,North America,4,212.68,53.17,6.37,0,0.029951100244498777,0.0
2024-05-16,Food & Delivery,Asia Pacific,3,292.87,97.62333333333333,9.24,0,0.031549834397514256,0.0
2024-05-16,Food & Delivery,Europe,3,271.92999999999995,90.64333333333332,8.99,1,0.03305997867098151,0.3333333333333333
2024-05-16,Food & Delivery,Latin America,3,275.0,91.66666666666667,7.8100000000000005,1,0.0284,0.3333333333333333
2024-05-16,Food & Delivery,North America,2,172.65,86.325,4.49,1,0.02600637127135824,0.5
2024-05-16,Gaming,Asia Pacific,1,39.7,39.7,1.29,0,0.032493702770780855,0.0
2024-05-16,Gaming,Europe,4,137.05,34.2625,4.8500000000000005,0,0.035388544326888,0.0
2024-05-16,Gaming,Latin America,2,94.48,47.24,2.97,0,0.031435224386113465,0.0
2024-05-16,Gaming,North America,1,66.31,66.31,1.96,0,0.02955813602774845,0.0
2024-05-16,Healthcare,Europe,4,170.61,42.6525,5.57,1,0.03264755875974445,0.25
2024-05-16,Healthcare,Latin America,1,73.72,73.72,2.14,0,0.029028757460661966,0.0
2024-05-16,Healthcare,North America,7,795.42,113.63142857142857,21.48,1,0.027004601342686885,0.14285714285714285
2024-05-16,Retail,Asia Pacific,3,84.28,28.093333333333334,2.79,0,0.033103939250118654,0.0
2024-05-16,Retail,Europe,4,171.81,42.9525,5.13,0,0.029858564693556834,0.0
2024-05-16,Retail,Latin America,2,357.11,178.555,9.68,0,0.02710649379742936,0.0
2024-05-16,Retail,MEA,2,83.06,41.53,2.68,0,0.03226583192872622,0.0
2024-05-16,Retail,North America,3,270.61,90.20333333333333,8.61,0,0.031817006023428546,0.0
2024-05-16,Services,Asia Pacific,1,149.63,149.63,4.04,0,0.026999933168482256,0.0
2024-05-16,Services,Europe,4,99.33,24.8325,3.81,0,0.03835699184536394,0.0
2024-05-16,Services,North America,1,75.59,75.59,2.19,0,0.028972086254795606,0.0
2024-05-16,Software/SaaS,Asia Pacific,2,139.66,69.83,6.13,1,0.043892309895460405,0.5
2024-05-16,Software/SaaS,Europe,3,64.93,21.643333333333334,2.34,0,0.03603881102726012,0.0
2024-05-16,Software/SaaS,Latin America,1,40.73,40.73,1.32,0,0.032408544070709554,0.0
2024-05-16,Software/SaaS,MEA,1,10.61,10.61,0.57,0,0.05372290292177191,0.0
2024-05-16,Software/SaaS,North America,10,829.6700000000001,82.96700000000001,29.4,4,0.035435775669844634,0.4
2024-05-16,Subscription,Europe,1,182.14,182.14,5.58,0,0.030635774678818496,0.0
2024-05-16,Subscription,MEA,1,6.72,6.72,0.49,0,0.07291666666666667,0.0
2024-05-16,Subscription,North America,2,85.42999999999999,42.714999999999996,3.01,0,0.03523352452300129,0.0
2024-05-16,Travel,Asia Pacific,5,417.74999999999994,83.54999999999998,12.1,0,0.02896469180131658,0.0
2024-05-16,Travel,Latin America,3,71.83,23.94333333333333,2.49,0,0.03466518167896422,0.0
2024-05-17,Digital Goods,Asia Pacific,3,31.18,10.393333333333333,1.67,0,0.05355997434252726,0.0
2024-05-17,Digital Goods,Europe,2,31.5,15.75,1.3900000000000001,0,0.04412698412698413,0.0
2024-05-17,Digital Goods,Latin America,2,41.56,20.78,1.6400000000000001,0,0.03946102021174206,0.0
2024-05-17,Digital Goods,MEA,3,75.14,25.046666666666667,3.3200000000000003,1,0.04418418951290924,0.3333333333333333
2024-05-17,Digital Goods,North America,4,61.44,15.36,2.8,1,0.045572916666666664,0.25
2024-05-17,E-commerce,Asia Pacific,2,69.03,34.515,2.34,0,0.03389830508474576,0.0
2024-05-17,E-commerce,Europe,4,118.49,29.6225,4.53,0,0.03823107435226602,0.0
2024-05-17,E-commerce,North America,5,1030.6,206.11999999999998,31.53,2,0.03059382883757035,0.4
2024-05-17,Education,Asia Pacific,5,304.21999999999997,60.843999999999994,9.360000000000001,1,0.030767207941621202,0.2
2024-05-17,Education,Europe,1,36.27,36.27,1.75,1,0.04824924179762889,1.0
2024-05-17,Education,North America,1,21.54,21.54,0.84,0,0.03899721448467967,0.0
2024-05-17,Entertainment,Asia Pacific,6,274.43,45.73833333333334,8.3,0,0.03024450679590424,0.0
2024-05-17,Entertainment,Latin America,3,267.78,89.25999999999999,6.79,0,0.025356636044514155,0.0
2024-05-17,Entertainment,North America,4,161.71,40.4275,5.33,1,0.03296023746212355,0.25
2024-05-17,Food & Delivery,Asia Pacific,2,26.83,13.415,1.27,0,0.047335072679836006,0.0
2024-05-17,Food & Delivery,Europe,1,18.17,18.17,0.75,0,0.04127682993946064,0.0
2024-05-17,Food & Delivery,North America,4,353.97,88.4925,10.05,0,0.0283922366302229,0.0
2024-05-17,Gaming,Europe,3,116.89,38.96333333333333,3.98,0,0.03404910599709128,0.0
2024-05-17,Gaming,Latin America,2,48.06,24.03,1.8399999999999999,0,0.03828547648772367,0.0
2024-05-17,Healthcare,Asia Pacific,3,54.93,18.31,2.27,0,0.04132532313853996,0.0
2024-05-17,Healthcare,Europe,4,309.25,77.3125,9.51,1,0.030751818916734033,0.25
2024-05-17,Healthcare,Latin America,1,1.99,1.99,0.38,1,0.19095477386934673,1.0
2024-05-17,Healthcare,MEA,1,51.71,51.71,1.8,0,0.034809514600657517,0.0
2024-05-17,Healthcare,North America,8,609.16,76.145,15.8,0,0.025937356359577127,0.0
2024-05-17,Retail,Asia Pacific,3,419.55,139.85,11.31,0,0.02695745441544512,0.0
2024-05-17,Retail,Europe,2,80.58,40.29,2.62,0,0.03251427153139737,0.0
2024-05-17,Retail,Latin America,1,12.05,12.05,0.6,0,0.04979253112033195,0.0
2024-05-17,Retail,MEA,1,14.6,14.6,0.67,0,0.045890410958904115,0.0
2024-05-17,Retail,North America,1,37.78,37.78,1.81,1,0.04790894653255691,1.0
2024-05-17,Services,Asia Pacific,2,72.02,36.01,2.4000000000000004,0,0.03332407664537629,0.0
2024-05-17,Services,Europe,3,124.87,41.623333333333335,4.37,0,0.034996396252102185,0.0
2024-05-17,Services,Latin America,1,816.58,816.58,32.96,1,0.04036346714345196,1.0
2024-05-17,Services,MEA,1,99.3,99.3,3.18,0,0.03202416918429003,0.0
2024-05-17,Services,North America,2,92.45,46.225,2.92,0,0.03158464034613304,0.0
2024-05-17,Software/SaaS,Asia Pacific,1,144.63,144.63,3.92,0,0.02710364378068174,0.0
2024-05-17,Software/SaaS,Europe,4,131.16,32.79,5.21,1,0.03972247636474535,0.25
2024-05-17,Software/SaaS,North America,5,565.71,113.14200000000001,15.05,0,0.026603736896996695,0.0
2024-05-17,Subscription,Europe,3,93.96,31.319999999999997,3.73,1,0.03969774372073223,0.3333333333333333
2024-05-17,Subscription,MEA,1,19.48,19.48,0.86,0,0.04414784394250513,0.0
2024-05-17,Subscription,North America,3,253.52,84.50666666666667,8.0,0,0.031555695803092455,0.0
2024-05-17,Travel,Asia Pacific,4,292.81,73.2025,8.58,0,0.029302277927666404,0.0
2024-05-17,Travel,Europe,5,127.11,25.422,5.31,2,0.04177484068916686,0.4
2024-05-17,Travel,Latin America,1,23.69,23.69,0.82,0,0.03461376108062473,0.0
2024-05-17,Travel,MEA,1,8.29,8.29,0.51,0,0.0615199034981906,0.0
2024-05-17,Travel,North America,1,47.67,47.67,1.68,0,0.035242290748898675,0.0
2024-05-18,Digital Goods,Asia Pacific,2,17.240000000000002,8.620000000000001,1.05,0,0.06090487238979118,0.0
2024-05-18,Digital Goods,Europe,1,15.16,15.16,0.68,0,0.044854881266490766,0.0
2024-05-18,Digital Goods,Latin America,1,57.79,57.79,1.98,0,0.0342619830420488,0.0
2024-05-18,Digital Goods,MEA,2,44.620000000000005,22.310000000000002,1.71,0,0.03832362169430748,0.0
2024-05-18,Digital Goods,North America,7,147.5,21.071428571428573,6.32,1,0.04284745762711865,0.14285714285714285
2024-05-18,E-commerce,Asia Pacific,1,38.17,38.17,1.41,0,0.03694000523971705,0.0
2024-05-18,E-commerce,Europe,4,79.33,19.8325,3.2199999999999998,1,0.04058994075381318,0.25
2024-05-18,E-commerce,Latin America,2,16.82,8.41,1.02,0,0.06064209274673008,0.0
2024-05-18,E-commerce,North America,6,634.23,105.705,17.68,1,0.027876322469766488,0.16666666666666666
2024-05-18,Education,Asia Pacific,2,112.18,56.09,3.8,0,0.03387413086111606,0.0
2024-05-18,Education,Europe,6,171.06,28.51,6.49,1,0.03793990412720683,0.16666666666666666
2024-05-18,Education,North America,2,25.48,12.74,1.49,1,0.05847723704866562,0.5
2024-05-18,Entertainment,Asia Pacific,8,136.96,17.12,5.57,0,0.04066880841121495,0.0
2024-05-18,Entertainment,Europe,2,12.75,6.375,0.9199999999999999,0,0.07215686274509803,0.0
2024-05-18,Entertainment,MEA,1,20.79,20.79,1.21,1,0.058201058201058205,1.0
2024-05-18,Entertainment,North America,1,44.01,44.01,1.58,0,0.03590093160645308,0.0
2024-05-18,Food & Delivery,Asia Pacific,3,220.02999999999997,73.34333333333332,6.59,0,0.029950461300731722,0.0
2024-05-18,Food & Delivery,Europe,5,97.17999999999999,19.436,3.96,0,0.04074912533443095,0.0
2024-05-18,Food & Delivery,Latin America,3,22.81,7.603333333333333,1.5799999999999998,2,0.06926786497150372,0.6666666666666666
2024-05-18,Food & Delivery,MEA,1,51.2,51.2,1.58,0,0.030859375,0.0
2024-05-18,Food & Delivery,North America,3,139.72,46.57333333333333,4.04,0,0.028914972802748354,0.0
2024-05-18,Gaming,MEA,1,4.93,4.93,0.44,0,0.08924949290060852,0.0
2024-05-18,Gaming,North America,3,52.01,17.336666666666666,2.62,1,0.05037492789848107,0.3333333333333333
2024-05-18,Healthcare,Asia Pacific,2,77.31,38.655,2.5300000000000002,0,0.032725391281852284,0.0
2024-05-18,Healthcare,Europe,4,53.29,13.3225,2.61,0,0.04897729405141677,0.0
2024-05-18,Healthcare,North America,4,304.29,76.0725,9.24,0,0.030365769496204276,0.0
2024-05-18,Retail,Asia Pacific,3,90.27,30.09,2.94,0,0.03256895978730475,0.0
2024-05-18,Retail,Europe,7,564.73,80.67571428571429,16.81,0,0.029766437058417295,0.0
2024-05-18,Retail,North America,6,516.63,86.105,18.549999999999997,3,0.035905773958151865,0.5
2024-05-18,Services,Asia Pacific,1,110.15,110.15,3.05,0,0.02768951429868361,0.0
2024-05-18,Services,Latin America,2,305.45,152.725,12.469999999999999,1,0.04082501227696841,0.5
2024-05-18,Services,North America,2,84.67,42.335,2.83,0,0.03342388094956891,0.0
2024-05-18,Software/SaaS,Asia Pacific,4,251.64000000000001,62.910000000000004,11.34,1,0.04506437768240343,0.25
2024-05-18,Software/SaaS,Europe,5,230.94,46.188,7.1,1,0.030743916168701826,0.2
2024-05-18,Software/SaaS,North America,7,461.58,65.94,14.63,0,0.03169548074006673,0.0
2024-05-18,Subscription,Asia Pacific,3,215.78,71.92666666666666,6.29,0,0.02915006024654741,0.0
2024-05-18,Subscription,Europe,3,29.43,9.81,1.75,1,0.05946313285762827,0.3333333333333333
2024-05-18,Subscription,MEA,1,21.73,21.73,0.93,0,0.042797975149562816,0.0
2024-05-18,Subscription,North America,6,262.39,43.73166666666666,8.9,0,0.033918975570715354,0.0
2024-05-18,Travel,Asia Pacific,1,433.39,433.39,11.13,0,0.02568125706638363,0.0
2024-05-18,Travel,Europe,2,68.47,34.235,2.97,1,0.0433766613115233,0.5
2024-05-18,Travel,Latin America,4,228.72,57.18,7.49,1,0.0327474641483036,0.25
2024-05-18,Travel,North America,2,107.39999999999999,53.699999999999996,3.2800000000000002,0,0.030540037243947864,0.0
2024-05-19,Digital Goods,Asia Pacific,2,202.68,101.34,6.47,0,0.03192224195776593,0.0
2024-05-19,Digital Goods,Europe,5,636.55,127.30999999999999,19.02,0,0.029879820909590765,0.0
2024-05-19,Digital Goods,Latin America,1,25.97,25.97,0.95,0,0.036580670003850596,0.0
2024-05-19,Digital Goods,North America,3,822.62,274.20666666666665,21.580000000000002,1,0.02623325472271523,0.3333333333333333
2024-05-19,E-commerce,Asia Pacific,3,132.34,44.11333333333334,5.050000000000001,1,0.038159286685809285,0.3333333333333333
2024-05-19,E-commerce,Europe,4,44.19,11.0475,2.3,0,0.0520479746548993,0.0
2024-05-19,E-commerce,Latin America,1,103.57,103.57,2.89,0,0.0279038331563194,0.0
2024-05-19,E-commerce,North America,3,372.77000000000004,124.25666666666667,10.26,0,0.02752367411540628,0.0
2024-05-19,Education,Asia Pacific,2,282.52,141.26,7.66,0,0.02711312473453207,0.0
2024-05-19,Education,Europe,4,210.34,52.585,7.84,1,0.037272986593134924,0.25
2024-05-19,Education,Latin America,2,23.11,11.555,1.2200000000000002,0,0.052790999567286896,0.0
2024-05-19,Education,North America,4,46.12,11.53,2.33,0,0.05052038161318301,0.0
2024-05-19,Entertainment,Asia Pacific,7,191.89999999999998,27.41428571428571,6.54,0,0.03408025013027619,0.0
2024-05-19,Entertainment,Europe,1,18.74,18.74,0.77,0,0.04108858057630737,0.0
2024-05-19,Entertainment,Latin America,3,92.61,30.87,3.34,0,0.036065219738689126,0.0
2024-05-19,Entertainment,North America,6,178.37,29.728333333333335,6.66,1,0.03733811739642316,0.16666666666666666
2024-05-19,Food & Delivery,Asia Pacific,1,196.07,196.07,5.2,0,0.02652114040903759,0.0
2024-05-19,Food & Delivery,Europe,2,52.91,26.455,1.92,0,0.03628803628803629,0.0
2024-05-19,Food & Delivery,Latin America,2,536.87,268.435,14.02,0,0.02611432935347477,0.0
2024-05-19,Food & Delivery,North America,4,338.59999999999997,84.64999999999999,9.120000000000001,1,0.026934435912581222,0.25
2024-05-19,Gaming,Asia Pacific,1,20.01,20.01,0.8,0,0.0399800099950025,0.0
2024-05-19,Gaming,Europe,7,371.89,53.12714285714286,11.74,0,0.03156847454892576,0.0
2024-05-19,Gaming,Latin America,1,21.86,21.86,0.93,0,0.042543458371454713,0.0
2024-05-19,Gaming,MEA,1,6.43,6.43,0.49,0,0.07620528771384137,0.0
2024-05-19,Gaming,North America,1,19.87,19.87,0.8,0,0.04026170105686965,0.0
2024-05-19,Healthcare,Europe,5,260.57,52.114,8.129999999999999,1,0.03120082895191311,0.2
2024-05-19,Healthcare,North America,6,296.74,49.45666666666667,8.89,0,0.02995888656736537,0.0
2024-05-19,Retail,Asia Pacific,7,502.72999999999996,71.81857142857142,14.12,3,0.02808664690788296,0.42857142857142855
2024-05-19,Retail,Europe,1,92.6,92.6,2.99,0,0.03228941684665227,0.0
2024-05-19,Retail,Latin America,1,291.95,291.95,7.6,0,0.02603185476965234,0.0
2024-05-19,Retail,MEA,2,78.41000000000001,39.205000000000005,2.5599999999999996,0,0.032648896824384634,0.0
2024-05-19,Retail,North America,3,266.6,88.86666666666667,8.01,0,0.0300450112528132,0.0
2024-05-19,Services,Asia Pacific,2,34.08,17.04,1.51,0,0.0443075117370892,0.0
2024-05-19,Services,Europe,4,61.6,15.4,2.71,0,0.043993506493506494,0.0
2024-05-19,Services,Latin America,3,219.11,73.03666666666668,6.38,0,0.02911779471498334,0.0
2024-05-19,Services,MEA,1,6.71,6.71,0.47,0,0.07004470938897168,0.0
2024-05-19,Services,North America,8,449.18,56.1475,17.31,2,0.038536889442984994,0.25
2024-05-19,Software/SaaS,Asia Pacific,1,167.52,167.52,7.0,1,0.04178605539637058,1.0
2024-05-19,Software/SaaS,Europe,9,292.83000000000004,32.53666666666667,9.77,1,0.033364067889218994,0.1111111111111111
2024-05-19,Software/SaaS,Latin America,3,69.43,23.143333333333334,2.85,1,0.04104853809592395,0.3333333333333333
2024-05-19,Software/SaaS,MEA,1,3.9,3.9,0.4,0,0.10256410256410257,0.0
2024-05-19,Software/SaaS,North America,3,105.03999999999999,35.01333333333333,3.9400000000000004,0,0.03750952018278752,0.0
2024-05-19,Subscription,Asia Pacific,1,265.4,265.4,6.93,0,0.026111529766390355,0.0
2024-05-19,Subscription,Europe,3,156.62,52.20666666666667,5.08,1,0.03243519346188226,0.3333333333333333
2024-05-19,Subscription,North America,7,459.27,65.61,14.77,0,0.03215973174820912,0.0
2024-05-19,Travel,Asia Pacific,6,201.09,33.515,7.459999999999999,1,0.03709781689790641,0.16666666666666666
2024-05-19,Travel,Europe,6,553.48,92.24666666666667,17.310000000000002,0,0.03127484281274843,0.0
2024-05-19,Travel,MEA,2,30.52,15.26,1.3599999999999999,0,0.04456094364351245,0.0
2024-05-19,Travel,North America,2,70.0,35.0,2.3499999999999996,0,0.033571428571428565,0.0
2024-05-20,Digital Goods,Europe,3,41.51,13.836666666666666,1.94,0,0.046735726331004576,0.0
2024-05-20,Digital Goods,North America,4,110.07000000000001,27.517500000000002,4.75,1,0.043154356318706275,0.25
2024-05-20,E-commerce,Europe,7,270.87,38.69571428571429,9.05,1,0.033410861298778016,0.14285714285714285
2024-05-20,E-commerce,Latin America,3,47.3,15.766666666666666,2.19,0,0.04630021141649049,0.0
2024-05-20,E-commerce,North America,5,156.14,31.227999999999998,6.330000000000001,1,0.04054054054054055,0.2
2024-05-20,Education,Asia Pacific,3,211.49,70.49666666666667,6.24,0,0.029504941131968415,0.0
2024-05-20,Education,Europe,2,63.0,31.5,2.37,1,0.03761904761904762,0.5
2024-05-20,Education,Latin America,1,3.51,3.51,0.39,0,0.11111111111111112,0.0
2024-05-20,Education,North America,3,356.06,118.68666666666667,11.219999999999999,0,0.031511542998371056,0.0
2024-05-20,Entertainment,Asia Pacific,8,242.75,30.34375,8.07,0,0.03324407826982492,0.0
